case:concept:name,trace,start_time,end_time,app_type,duration_hours,has_accepted,has_denied,has_cancelled,is_success,edit_distance,norm_distance,rework_events,trace_len,is_non_success,deviation_band
Application_1979422650,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Cancelled', 'O_Cancelled', 'O_Cancelled', 'W_Call incomplete files')",2016-03-18 13:53:42.451000+00:00,2016-04-04 08:10:36.575000+00:00,New credit,402.28170111111115,True,False,True,False,10,0.5,3,20,True,high
Application_1979478985,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Cancelled', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-07-06 10:17:15.187000+00:00,2016-08-08 06:00:39.536000+00:00,New credit,787.7234302777778,True,False,True,False,8,0.5714285714285714,0,14,True,high
Application_1979534631,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Denied', 'O_Refused', 'W_Validate application')",2016-12-20 20:04:09.986000+00:00,2016-12-29 10:18:45.317000+00:00,New credit,206.2431475,True,True,False,False,4,0.2857142857142857,1,14,True,medium
Application_1979568337,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-08-21 15:03:29.674000+00:00,2016-09-23 06:00:44.679000+00:00,New credit,782.9541680555556,True,False,True,False,6,0.5,0,10,True,high
Application_1979578965,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-07-13 16:31:25.943000+00:00,2016-07-29 11:04:13.406000+00:00,Limit raise,378.5465175,True,False,False,True,2,0.14285714285714285,1,14,False,low
Application_1979616665,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Cancelled', 'O_Cancelled')",2016-01-18 12:18:22.215000+00:00,2016-02-22 07:00:26.870000+00:00,New credit,834.7012930555555,True,False,True,False,6,0.5,0,10,True,high
Application_1979684916,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-09-05 18:00:01.288000+00:00,2016-09-29 09:13:05.688000+00:00,Limit raise,567.2178888888889,True,False,False,True,7,0.4117647058823529,1,17,False,high
Application_197974894,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-06-29 10:40:37.175000+00:00,2016-07-07 19:33:46.851000+00:00,New credit,200.8860211111111,True,False,False,True,2,0.14285714285714285,1,14,False,low
Application_197976312,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Accepted', 'A_Pending', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled')",2016-07-29 12:02:58.515000+00:00,2016-08-23 12:23:21.600000+00:00,New credit,600.3397458333333,True,False,False,True,30,0.7142857142857143,5,42,False,very_high
Application_1979878718,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending', 'W_Validate application')",2016-08-27 12:12:11.548000+00:00,2016-09-07 07:22:03.207000+00:00,Limit raise,259.1643497222222,True,False,False,True,1,0.07692307692307693,1,13,False,low
Application_1980119112,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-12-20 11:11:48.877000+00:00,2017-01-23 07:24:44.581000+00:00,New credit,812.2154733333333,True,False,False,True,3,0.2,2,15,False,low
Application_1980172661,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'O_Accepted', 'A_Pending', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled')",2016-11-17 08:26:48.898000+00:00,2016-12-22 06:28:45.330000+00:00,New credit,838.0323422222223,True,False,False,True,14,0.5384615384615384,2,26,False,high
Application_1980412246,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-08-05 20:18:09.044000+00:00,2016-09-22 06:18:10.379000+00:00,New credit,1138.0003708333334,True,False,False,True,7,0.4117647058823529,4,17,False,high
Application_1980445674,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-10-17 15:10:19.313000+00:00,2016-10-27 13:32:27.136000+00:00,New credit,238.36883972222222,True,False,False,True,7,0.3684210526315789,1,19,False,medium
Application_1980450039,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-01-15 12:59:35.121000+00:00,2016-02-18 07:00:50.379000+00:00,New credit,810.020905,True,False,True,False,6,0.5,0,10,True,high
Application_1980469566,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-04-14 07:51:21.889000+00:00,2016-05-15 06:00:49.788000+00:00,Limit raise,742.1577497222223,True,False,True,False,4,0.3333333333333333,0,10,True,medium
Application_1980514261,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-07-04 10:08:57.167000+00:00,2016-07-13 13:06:14.013000+00:00,New credit,218.95467944444445,True,False,False,True,7,0.3684210526315789,1,19,False,medium
Application_1980562800,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-08-28 19:35:37.745000+00:00,2016-09-30 06:00:17.545000+00:00,New credit,778.4110555555555,True,False,True,False,5,0.4166666666666667,0,11,True,high
Application_1980650110,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete')",2016-12-30 02:08:02.435000+00:00,2017-01-02 12:19:20.640000+00:00,New credit,82.18839027777778,True,False,False,True,6,0.5,0,8,False,high
Application_1980701244,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-11-03 09:02:11.142000+00:00,2016-11-22 07:51:58.802000+00:00,New credit,454.8299055555555,True,False,False,True,1,0.07692307692307693,1,13,False,low
Application_1980808706,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-06-30 07:56:55.536000+00:00,2016-07-15 14:56:14.720000+00:00,Limit raise,366.9886622222222,True,False,False,True,0,0.0,0,12,False,low
Application_1980851195,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-09-07 09:20:22.183000+00:00,2016-10-09 06:00:26.733000+00:00,New credit,764.6679305555555,True,False,True,False,6,0.5,0,10,True,high
Application_1980887074,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-10-19 14:11:51.111000+00:00,2016-11-03 09:42:52.184000+00:00,New credit,355.51696472222227,True,False,False,True,5,0.3333333333333333,3,15,False,medium
Application_198091300,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-06-08 19:34:11.762000+00:00,2016-07-14 06:00:18.758000+00:00,New credit,850.4352766666666,True,False,True,False,6,0.5,0,10,True,high
Application_198091646,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-12-05 16:44:59.900000+00:00,2016-12-27 14:55:55.258000+00:00,New credit,526.1820438888889,True,False,False,True,2,0.16666666666666666,0,12,False,low
Application_1980932342,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-10-09 15:50:45.159000+00:00,2016-10-21 05:23:49.535000+00:00,New credit,277.5512155555556,True,False,False,True,2,0.14285714285714285,1,14,False,low
Application_1981051213,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Denied', 'O_Refused')",2016-07-24 12:14:22.205000+00:00,2016-08-09 11:37:45.649000+00:00,New credit,383.38984555555555,True,True,False,False,4,0.3333333333333333,0,12,True,medium
Application_1981094567,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-09-09 10:59:35.406000+00:00,2016-09-23 12:16:50.368000+00:00,New credit,337.2874894444445,True,False,False,True,5,0.3125,0,16,False,medium
Application_1981121598,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending', 'W_Validate application')",2016-10-16 16:07:16.777000+00:00,2016-11-10 14:35:22.102000+00:00,New credit,598.4681458333334,True,False,False,True,7,0.4117647058823529,3,17,False,high
Application_1981291023,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-09-13 19:48:04.534000+00:00,2016-10-15 06:00:25.819000+00:00,New credit,754.2059125000001,True,False,True,False,6,0.5,0,10,True,high
Application_1981395789,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-01-19 13:47:22.555000+00:00,2016-01-27 10:48:22.101000+00:00,Limit raise,189.01654055555554,True,False,False,True,0,0.0,0,12,False,low
Application_1981460904,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-07-28 20:14:35.077000+00:00,2016-08-22 05:33:55.199000+00:00,New credit,585.3222561111111,True,False,False,True,3,0.23076923076923078,1,13,False,medium
Application_1981495988,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-08-06 20:12:34.050000+00:00,2016-08-16 07:11:19.855000+00:00,New credit,226.97939027777778,True,False,False,True,2,0.16666666666666666,0,12,False,low
Application_1981500950,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Denied', 'O_Refused', 'W_Validate application')",2016-10-16 18:18:50.984000+00:00,2016-10-31 13:55:35.946000+00:00,New credit,355.61248944444446,True,True,False,False,5,0.3333333333333333,1,15,True,medium
Application_1981557695,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'A_Incomplete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-09-07 07:16:18.912000+00:00,2016-09-22 12:13:47.973000+00:00,New credit,364.9580725,True,False,False,True,15,0.5555555555555556,6,27,False,high
Application_198167506,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-10-06 09:55:11.441000+00:00,2016-10-25 10:32:27.905000+00:00,Limit raise,456.62124,True,False,False,True,6,0.3333333333333333,4,18,False,medium
Application_1981687019,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Denied', 'O_Refused')",2016-04-12 19:25:28.072000+00:00,2016-04-26 09:56:34.416000+00:00,New credit,326.5184288888889,True,True,False,False,4,0.3333333333333333,0,12,True,medium
Application_1981765819,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'A_Denied', 'O_Refused', 'O_Refused', 'W_Validate application')",2016-05-19 07:59:36.076000+00:00,2016-06-02 09:48:51.703000+00:00,New credit,337.8210075,True,True,False,False,9,0.47368421052631576,1,19,True,high
Application_1981885050,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'A_Incomplete', 'W_Call incomplete files', 'A_Validating', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-07-19 15:51:10.021000+00:00,2016-08-05 14:33:45.928000+00:00,New credit,406.70997416666665,True,False,False,True,12,0.5454545454545454,4,22,False,high
Application_1981969728,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-01-04 13:30:37.154000+00:00,2016-01-22 07:28:05.260000+00:00,New credit,425.9578072222222,True,False,False,True,5,0.3333333333333333,2,15,False,medium
Application_1982031412,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-06-16 10:28:38.801000+00:00,2016-07-01 13:23:30.144000+00:00,New credit,362.9142619444445,True,False,False,True,4,0.2857142857142857,1,14,False,medium
Application_1982054070,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending', 'W_Validate application')",2016-05-03 10:35:48.120000+00:00,2016-05-12 06:19:39.535000+00:00,Limit raise,211.73094861111113,True,False,False,True,1,0.07692307692307693,1,13,False,low
Application_1982074482,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-08-24 09:09:24.637000+00:00,2016-09-22 07:47:50.127000+00:00,New credit,694.6404138888889,True,False,False,True,4,0.2857142857142857,1,14,False,medium
Application_1982105170,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled', 'O_Cancelled')",2016-07-01 11:57:36.800000+00:00,2016-07-22 11:54:19.501000+00:00,New credit,503.9451947222222,True,False,True,False,8,0.5333333333333333,0,15,True,high
Application_1982226096,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-11-21 09:34:30.037000+00:00,2016-11-28 10:07:35.185000+00:00,Limit raise,168.55143,True,False,False,True,0,0.0,0,12,False,low
Application_1982294956,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-02-22 14:26:04.365000+00:00,2016-03-25 07:01:08.764000+00:00,New credit,760.5845552777778,True,False,True,False,5,0.4166666666666667,0,11,True,high
