dataset,global_trace_index,case_id,application_type,case_start_time,case_start_year_week,case_end_time,duration_hours,retained_event_count,distinct_activity_count
BPI Challenge 2017,18960,Application_333630267,New credit,2016-08-17T07:26:12.722000+00:00,2016-W33,2016-09-13T09:56:08.445000+00:00,650.4988,16,14
BPI Challenge 2017,18961,Application_282789165,Limit raise,2016-08-17T07:27:52.097000+00:00,2016-W33,2016-09-07T09:49:38.865000+00:00,506.363,14,13
BPI Challenge 2017,18962,Application_1079314583,New credit,2016-08-17T07:39:17.430000+00:00,2016-W33,2016-09-08T09:34:07.025000+00:00,529.9138,15,14
BPI Challenge 2017,18963,Application_383512756,New credit,2016-08-17T07:42:26.732000+00:00,2016-W33,2016-09-05T08:52:30.494000+00:00,457.1677,15,14
BPI Challenge 2017,18964,Application_2132979342,New credit,2016-08-17T07:43:47.875000+00:00,2016-W33,2016-09-01T12:02:07.003000+00:00,364.3053,17,15
BPI Challenge 2017,18965,Application_731865627,New credit,2016-08-17T07:45:14.884000+00:00,2016-W33,2016-09-22T05:59:27.649000+00:00,862.2369,14,14
BPI Challenge 2017,18966,Application_1056167592,Limit raise,2016-08-17T07:47:10.292000+00:00,2016-W33,2016-09-07T13:45:20.880000+00:00,509.9696,11,11
BPI Challenge 2017,18967,Application_605517340,New credit,2016-08-17T07:47:29.595000+00:00,2016-W33,2016-08-22T15:52:46.941000+00:00,128.0882,10,10
BPI Challenge 2017,18968,Application_216175162,New credit,2016-08-17T07:48:02.062000+00:00,2016-W33,2016-08-24T14:06:24.683000+00:00,174.3063,16,14
BPI Challenge 2017,18969,Application_28986580,New credit,2016-08-17T07:49:12.163000+00:00,2016-W33,2016-08-26T13:27:54.415000+00:00,221.6451,12,12
BPI Challenge 2017,18970,Application_1381051165,New credit,2016-08-17T08:03:41.944000+00:00,2016-W33,2016-10-10T15:54:32.157000+00:00,1303.8473,19,15
BPI Challenge 2017,18971,Application_768897257,New credit,2016-08-17T08:06:21.460000+00:00,2016-W33,2016-09-17T06:00:21.347000+00:00,741.9,11,11
BPI Challenge 2017,18972,Application_444439696,New credit,2016-08-17T08:13:42.393000+00:00,2016-W33,2016-09-16T09:44:57.037000+00:00,721.5207,16,13
BPI Challenge 2017,18973,Application_1165219113,Limit raise,2016-08-17T08:23:44.803000+00:00,2016-W33,2016-09-12T14:32:28.263000+00:00,630.1454,15,14
BPI Challenge 2017,18974,Application_1946405715,New credit,2016-08-17T08:42:14.873000+00:00,2016-W33,2016-09-22T06:49:49.814000+00:00,862.1264,19,15
BPI Challenge 2017,18975,Application_1685076306,New credit,2016-08-17T08:49:02.295000+00:00,2016-W33,2016-08-29T11:35:00.606000+00:00,290.7662,19,15
BPI Challenge 2017,18976,Application_2073557198,New credit,2016-08-17T09:01:28.303000+00:00,2016-W33,2016-09-01T10:02:23.094000+00:00,361.0152,16,15
BPI Challenge 2017,18977,Application_1134053563,New credit,2016-08-17T09:11:27.269000+00:00,2016-W33,2016-09-07T08:11:11.732000+00:00,502.9957,20,16
BPI Challenge 2017,18978,Application_1526018389,New credit,2016-08-17T09:14:43.107000+00:00,2016-W33,2016-09-01T12:37:22.156000+00:00,363.3775,12,12
BPI Challenge 2017,18979,Application_1202012314,New credit,2016-08-17T09:21:23.650000+00:00,2016-W33,2016-09-01T08:46:50.692000+00:00,359.4242,13,13
BPI Challenge 2017,18980,Application_1054793147,New credit,2016-08-17T09:26:24.616000+00:00,2016-W33,2016-08-26T11:36:46.195000+00:00,218.1727,11,11
BPI Challenge 2017,18981,Application_604287906,New credit,2016-08-17T09:34:45.158000+00:00,2016-W33,2016-09-18T06:00:13.862000+00:00,764.4246,11,11
BPI Challenge 2017,18982,Application_254548341,Limit raise,2016-08-17T09:40:06.853000+00:00,2016-W33,2016-08-30T13:57:58.060000+00:00,316.2976,17,14
BPI Challenge 2017,18983,Application_2035073842,New credit,2016-08-17T09:40:42.900000+00:00,2016-W33,2016-09-07T07:53:40.151000+00:00,502.2159,23,15
BPI Challenge 2017,18984,Application_1103913514,New credit,2016-08-17T09:45:44.595000+00:00,2016-W33,2016-09-02T07:13:58.468000+00:00,381.4705,24,15
BPI Challenge 2017,18985,Application_108795242,New credit,2016-08-17T09:55:00.759000+00:00,2016-W33,2016-08-25T11:52:18.698000+00:00,193.955,14,13
BPI Challenge 2017,18986,Application_552493017,New credit,2016-08-17T10:02:05.402000+00:00,2016-W33,2016-09-17T06:00:09.141000+00:00,739.9677,11,11
BPI Challenge 2017,18987,Application_326475446,New credit,2016-08-17T10:06:28.623000+00:00,2016-W33,2016-09-17T06:00:37.753000+00:00,739.9025,10,10
BPI Challenge 2017,18988,Application_524403711,New credit,2016-08-17T10:09:30.552000+00:00,2016-W33,2016-09-18T06:00:32.081000+00:00,763.8504,10,10
BPI Challenge 2017,18989,Application_1544226520,New credit,2016-08-17T10:15:31.786000+00:00,2016-W33,2016-09-14T07:04:05.234000+00:00,668.8093,20,14
BPI Challenge 2017,18990,Application_1680196896,New credit,2016-08-17T10:23:53.289000+00:00,2016-W33,2016-09-17T06:00:37.002000+00:00,739.6121,10,10
BPI Challenge 2017,18991,Application_1499003730,New credit,2016-08-17T10:27:42.660000+00:00,2016-W33,2016-08-22T11:19:13.396000+00:00,120.8585,12,12
BPI Challenge 2017,18992,Application_651190421,New credit,2016-08-17T10:41:05.530000+00:00,2016-W33,2016-09-02T09:05:39.195000+00:00,382.4094,17,15
BPI Challenge 2017,18993,Application_559690846,New credit,2016-08-17T10:42:17.108000+00:00,2016-W33,2016-09-25T06:00:16.882000+00:00,931.2999,10,10
BPI Challenge 2017,18994,Application_201504614,New credit,2016-08-17T10:49:07.981000+00:00,2016-W33,2016-09-17T06:00:35.392000+00:00,739.1909,10,10
BPI Challenge 2017,18995,Application_1894934924,New credit,2016-08-17T10:52:56.946000+00:00,2016-W33,2016-09-13T09:53:24.323000+00:00,647.0076,17,14
BPI Challenge 2017,18996,Application_2067642488,New credit,2016-08-17T10:53:04.694000+00:00,2016-W33,2016-09-18T06:00:37.700000+00:00,763.1258,12,12
BPI Challenge 2017,18997,Application_1532284975,New credit,2016-08-17T10:54:04.760000+00:00,2016-W33,2016-09-03T13:23:24.176000+00:00,410.4887,19,16
BPI Challenge 2017,18998,Application_1316943814,New credit,2016-08-17T10:55:58.312000+00:00,2016-W33,2016-08-19T12:24:15.734000+00:00,49.4715,11,11
BPI Challenge 2017,18999,Application_1001866944,New credit,2016-08-17T11:07:35.380000+00:00,2016-W33,2016-09-22T06:46:08.340000+00:00,859.6425,15,13
BPI Challenge 2017,19000,Application_1353474114,New credit,2016-08-17T11:28:30.792000+00:00,2016-W33,2016-08-24T10:20:23.714000+00:00,166.8647,12,12
BPI Challenge 2017,19001,Application_1109024067,Limit raise,2016-08-17T11:29:11.270000+00:00,2016-W33,2016-08-31T14:31:33.215000+00:00,339.0394,13,13
BPI Challenge 2017,19002,Application_81356623,New credit,2016-08-17T11:34:00.587000+00:00,2016-W33,2016-09-18T06:00:25.473000+00:00,762.4402,11,11
BPI Challenge 2017,19003,Application_119232807,New credit,2016-08-17T11:51:49.613000+00:00,2016-W33,2016-08-26T07:30:08.072000+00:00,211.6385,14,13
BPI Challenge 2017,19004,Application_2008818644,New credit,2016-08-17T11:51:52.719000+00:00,2016-W33,2016-09-18T06:00:24.071000+00:00,762.142,10,10
BPI Challenge 2017,19005,Application_1120068093,New credit,2016-08-17T11:54:33.811000+00:00,2016-W33,2016-10-07T06:00:23.308000+00:00,1218.0971,14,10
BPI Challenge 2017,19006,Application_2100403086,New credit,2016-08-17T12:00:07.358000+00:00,2016-W33,2016-09-06T16:06:06.644000+00:00,484.0998,14,13
BPI Challenge 2017,19007,Application_1776199761,Limit raise,2016-08-17T12:00:25.157000+00:00,2016-W33,2016-08-25T06:12:08.412000+00:00,186.1953,11,11
BPI Challenge 2017,19008,Application_1581849799,New credit,2016-08-17T12:10:53.291000+00:00,2016-W33,2016-08-31T11:40:41.848000+00:00,335.4968,16,15
BPI Challenge 2017,19009,Application_741349057,New credit,2016-08-17T12:21:31.957000+00:00,2016-W33,2016-09-19T06:00:29.821000+00:00,785.6494,11,11
BPI Challenge 2017,19010,Application_1496173908,New credit,2016-08-17T12:30:32.223000+00:00,2016-W33,2016-09-29T14:00:23.846000+00:00,1033.4977,26,13
BPI Challenge 2017,19011,Application_744544314,New credit,2016-08-17T12:39:01.634000+00:00,2016-W33,2016-09-01T07:15:56.661000+00:00,354.6153,13,13
BPI Challenge 2017,19012,Application_670720408,New credit,2016-08-17T12:41:34.161000+00:00,2016-W33,2016-09-17T06:00:30.148000+00:00,737.3156,10,10
BPI Challenge 2017,19013,Application_205059651,New credit,2016-08-17T12:43:54.687000+00:00,2016-W33,2016-09-08T11:32:58.294000+00:00,526.8177,14,14
BPI Challenge 2017,19014,Application_828403356,New credit,2016-08-17T12:44:29.522000+00:00,2016-W33,2016-08-22T18:18:41.440000+00:00,125.57,18,10
BPI Challenge 2017,19015,Application_532118680,New credit,2016-08-17T12:48:02.003000+00:00,2016-W33,2016-09-01T07:40:37.334000+00:00,354.8765,25,16
BPI Challenge 2017,19016,Application_85984770,Limit raise,2016-08-17T12:54:08.398000+00:00,2016-W33,2016-09-07T12:23:58.595000+00:00,503.4973,15,14
BPI Challenge 2017,19017,Application_1461338549,New credit,2016-08-17T12:55:46.764000+00:00,2016-W33,2016-08-31T13:26:51.693000+00:00,336.518,23,14
BPI Challenge 2017,19018,Application_1748322188,New credit,2016-08-17T13:02:52.748000+00:00,2016-W33,2016-08-25T11:37:17.323000+00:00,190.5735,13,13
BPI Challenge 2017,19019,Application_120596088,New credit,2016-08-17T13:43:36.903000+00:00,2016-W33,2016-08-31T09:51:12.255000+00:00,332.1265,18,15
BPI Challenge 2017,19020,Application_436471925,New credit,2016-08-17T13:43:58.558000+00:00,2016-W33,2016-09-18T06:00:08.054000+00:00,760.2693,11,11
BPI Challenge 2017,19021,Application_1319720496,New credit,2016-08-17T13:58:23.502000+00:00,2016-W33,2016-09-19T06:00:11.722000+00:00,784.0301,10,10
BPI Challenge 2017,19022,Application_2107684964,New credit,2016-08-17T14:07:14.252000+00:00,2016-W33,2016-09-14T11:06:45.298000+00:00,668.992,16,14
BPI Challenge 2017,19023,Application_1932257816,New credit,2016-08-17T14:13:32.590000+00:00,2016-W33,2016-09-22T07:25:18.408000+00:00,857.1961,15,14
BPI Challenge 2017,19024,Application_1144879883,Limit raise,2016-08-17T14:17:42.485000+00:00,2016-W33,2016-09-21T15:20:16.696000+00:00,841.0428,13,9
BPI Challenge 2017,19025,Application_607734977,New credit,2016-08-17T14:26:35.866000+00:00,2016-W33,2016-09-13T08:05:03.921000+00:00,641.6411,13,13
BPI Challenge 2017,19026,Application_448030736,New credit,2016-08-17T14:31:36.425000+00:00,2016-W33,2016-09-01T08:33:42.801000+00:00,354.0351,13,13
BPI Challenge 2017,19027,Application_304480398,Limit raise,2016-08-17T14:44:29.747000+00:00,2016-W33,2016-09-13T11:14:01.354000+00:00,644.4921,14,13
BPI Challenge 2017,19028,Application_1503376977,New credit,2016-08-17T14:48:12.762000+00:00,2016-W33,2016-09-08T09:31:23.100000+00:00,522.7195,13,13
BPI Challenge 2017,19029,Application_1112119066,New credit,2016-08-17T14:48:18.438000+00:00,2016-W33,2016-09-17T06:00:17.732000+00:00,735.1998,10,10
BPI Challenge 2017,19030,Application_1470400124,New credit,2016-08-17T14:48:39.836000+00:00,2016-W33,2016-08-25T08:53:44.693000+00:00,186.0847,13,13
BPI Challenge 2017,19031,Application_258924138,New credit,2016-08-17T14:48:58.216000+00:00,2016-W33,2016-08-22T14:19:43.427000+00:00,119.5126,20,15
BPI Challenge 2017,19032,Application_638761667,New credit,2016-08-17T14:52:08.484000+00:00,2016-W33,2016-08-29T07:32:12.243000+00:00,280.6677,21,14
BPI Challenge 2017,19033,Application_823215688,New credit,2016-08-17T14:55:56.642000+00:00,2016-W33,2016-08-24T14:59:08.320000+00:00,168.0532,12,12
BPI Challenge 2017,19034,Application_1037160374,New credit,2016-08-17T15:09:34.947000+00:00,2016-W33,2016-08-22T11:09:27.852000+00:00,115.998,16,13
BPI Challenge 2017,19035,Application_1965758198,New credit,2016-08-17T15:15:09.561000+00:00,2016-W33,2016-08-29T06:41:31.564000+00:00,279.4394,14,13
BPI Challenge 2017,19036,Application_1899814861,New credit,2016-08-17T15:23:43.128000+00:00,2016-W33,2016-10-11T07:34:09.038000+00:00,1312.1739,14,14
BPI Challenge 2017,19037,Application_601463919,New credit,2016-08-17T15:23:48.789000+00:00,2016-W33,2016-09-23T13:54:35.879000+00:00,886.5131,16,14
BPI Challenge 2017,19038,Application_828334298,New credit,2016-08-17T15:27:25.675000+00:00,2016-W33,2016-09-01T11:25:32.837000+00:00,355.9687,15,14
BPI Challenge 2017,19039,Application_1041561101,New credit,2016-08-17T15:27:37.702000+00:00,2016-W33,2016-08-31T11:08:50.118000+00:00,331.6868,13,13
BPI Challenge 2017,19040,Application_481350942,New credit,2016-08-17T15:37:58.889000+00:00,2016-W33,2016-09-23T13:54:03.197000+00:00,886.2679,30,15
BPI Challenge 2017,19041,Application_1747105194,New credit,2016-08-17T15:44:52.628000+00:00,2016-W33,2016-08-31T08:48:03.630000+00:00,329.0531,13,13
BPI Challenge 2017,19042,Application_1321757094,New credit,2016-08-17T15:45:15.363000+00:00,2016-W33,2016-08-24T14:57:33.767000+00:00,167.2051,15,12
BPI Challenge 2017,19043,Application_1931680252,New credit,2016-08-17T15:57:59.755000+00:00,2016-W33,2016-08-31T07:54:30.822000+00:00,327.942,12,12
BPI Challenge 2017,19044,Application_1323695134,New credit,2016-08-17T16:07:48.564000+00:00,2016-W33,2016-09-15T09:29:06.811000+00:00,689.3551,22,15
BPI Challenge 2017,19045,Application_1972522268,New credit,2016-08-17T16:30:54.855000+00:00,2016-W33,2016-08-25T11:55:16.256000+00:00,187.4059,12,12
BPI Challenge 2017,19046,Application_2117206280,New credit,2016-08-17T16:58:35.766000+00:00,2016-W33,2016-09-10T08:16:09.823000+00:00,567.2928,13,13
BPI Challenge 2017,19047,Application_1094983427,New credit,2016-08-17T17:17:39.518000+00:00,2016-W33,2016-09-18T06:00:28.277000+00:00,756.7135,11,11
BPI Challenge 2017,19048,Application_1284341104,New credit,2016-08-17T17:26:57.506000+00:00,2016-W33,2016-09-17T06:00:34.754000+00:00,732.5603,10,10
BPI Challenge 2017,19049,Application_299935405,New credit,2016-08-17T18:05:22.551000+00:00,2016-W33,2016-09-17T06:00:24.740000+00:00,731.9173,10,10
BPI Challenge 2017,19050,Application_674842314,New credit,2016-08-17T18:06:47.851000+00:00,2016-W33,2016-08-31T08:41:04.520000+00:00,326.5713,14,14
BPI Challenge 2017,19051,Application_999487618,New credit,2016-08-17T18:17:43.311000+00:00,2016-W33,2016-08-29T12:06:27.003000+00:00,281.8121,13,13
BPI Challenge 2017,19052,Application_1174707204,New credit,2016-08-17T18:29:58.689000+00:00,2016-W33,2016-09-13T05:21:23.670000+00:00,634.8569,21,15
BPI Challenge 2017,19053,Application_1721593599,New credit,2016-08-17T18:37:36.119000+00:00,2016-W33,2016-09-18T06:00:24.473000+00:00,755.3801,10,10
BPI Challenge 2017,19054,Application_342458168,New credit,2016-08-17T18:41:16.872000+00:00,2016-W33,2016-09-22T05:41:12.173000+00:00,850.9987,16,14
BPI Challenge 2017,19055,Application_161715194,New credit,2016-08-17T18:44:02.400000+00:00,2016-W33,2016-09-18T06:00:25.920000+00:00,755.2732,11,11
BPI Challenge 2017,19056,Application_990946726,New credit,2016-08-17T18:51:30.385000+00:00,2016-W33,2016-09-06T07:59:03.223000+00:00,469.1258,20,16
BPI Challenge 2017,19057,Application_740373456,New credit,2016-08-17T19:00:01.147000+00:00,2016-W33,2016-09-05T18:15:06.381000+00:00,455.2515,10,10
BPI Challenge 2017,19058,Application_1055889043,New credit,2016-08-17T19:05:02.946000+00:00,2016-W33,2016-09-05T05:34:31.157000+00:00,442.4912,15,15
BPI Challenge 2017,19059,Application_2004065293,New credit,2016-08-17T19:19:07.327000+00:00,2016-W33,2016-09-25T06:00:24.937000+00:00,922.6882,10,10
BPI Challenge 2017,19060,Application_1187464160,New credit,2016-08-17T19:24:10.708000+00:00,2016-W33,2016-10-07T06:00:35.404000+00:00,1210.6069,11,11
BPI Challenge 2017,19061,Application_1410516342,New credit,2016-08-17T19:27:47.240000+00:00,2016-W33,2016-09-25T06:00:25.884000+00:00,922.5441,10,10
BPI Challenge 2017,19062,Application_1064855496,New credit,2016-08-17T19:30:29.097000+00:00,2016-W33,2016-08-31T09:46:17.515000+00:00,326.2634,20,16
BPI Challenge 2017,19063,Application_277031060,New credit,2016-08-17T19:52:47.428000+00:00,2016-W33,2016-08-25T14:35:59.529000+00:00,186.72,13,13
BPI Challenge 2017,19064,Application_96227409,New credit,2016-08-17T19:54:53.587000+00:00,2016-W33,2016-09-19T06:00:41.316000+00:00,778.0966,14,10
BPI Challenge 2017,19065,Application_333637605,New credit,2016-08-17T19:57:55.687000+00:00,2016-W33,2016-09-18T06:00:35.916000+00:00,754.0445,11,11
BPI Challenge 2017,19066,Application_986440732,New credit,2016-08-17T20:05:23.324000+00:00,2016-W33,2016-09-18T06:00:35.484000+00:00,753.92,11,11
BPI Challenge 2017,19067,Application_516075206,New credit,2016-08-17T20:06:12.137000+00:00,2016-W33,2016-09-18T06:00:37.090000+00:00,753.9069,11,11
BPI Challenge 2017,19068,Application_1463906557,New credit,2016-08-17T20:31:34.406000+00:00,2016-W33,2016-08-29T14:53:59.413000+00:00,282.3736,13,13
BPI Challenge 2017,19069,Application_1105595069,New credit,2016-08-17T20:36:41.836000+00:00,2016-W33,2016-09-19T06:00:32.888000+00:00,777.3975,10,10
BPI Challenge 2017,19070,Application_2127576522,New credit,2016-08-17T21:02:01.173000+00:00,2016-W33,2016-09-09T08:55:48.555000+00:00,539.8965,20,15
BPI Challenge 2017,19071,Application_379434087,New credit,2016-08-17T21:19:59.795000+00:00,2016-W33,2016-09-19T06:00:35.261000+00:00,776.6765,13,10
BPI Challenge 2017,19072,Application_1101206136,New credit,2016-08-17T21:21:19.110000+00:00,2016-W33,2016-09-06T10:46:49.770000+00:00,469.4252,13,13
BPI Challenge 2017,19073,Application_541758555,New credit,2016-08-18T04:52:21.999000+00:00,2016-W33,2016-08-29T09:21:48.640000+00:00,268.4907,13,13
BPI Challenge 2017,19074,Application_1237030546,New credit,2016-08-18T05:11:18.328000+00:00,2016-W33,2016-09-01T12:00:41.656000+00:00,342.8231,18,14
BPI Challenge 2017,19075,Application_670059958,New credit,2016-08-18T05:47:36.770000+00:00,2016-W33,2016-08-25T11:49:03.567000+00:00,174.0241,13,13
BPI Challenge 2017,19076,Application_893360031,New credit,2016-08-18T05:49:29.456000+00:00,2016-W33,2016-08-31T13:25:29.440000+00:00,319.6,15,14
BPI Challenge 2017,19077,Application_1659795567,New credit,2016-08-18T06:11:57.594000+00:00,2016-W33,2016-09-22T05:37:15.781000+00:00,839.4217,14,14
BPI Challenge 2017,19078,Application_286582496,New credit,2016-08-18T07:01:38.396000+00:00,2016-W33,2016-08-30T12:21:03.483000+00:00,293.3236,12,12
BPI Challenge 2017,19079,Application_1103658643,New credit,2016-08-18T07:26:11.625000+00:00,2016-W33,2016-08-29T12:07:35.694000+00:00,268.69,14,13
BPI Challenge 2017,19080,Application_787636378,New credit,2016-08-18T07:26:33.038000+00:00,2016-W33,2016-09-07T09:49:52.762000+00:00,482.3888,12,12
BPI Challenge 2017,19081,Application_1751006414,New credit,2016-08-18T07:27:28.600000+00:00,2016-W33,2016-09-22T05:31:20.458000+00:00,838.0644,19,14
BPI Challenge 2017,19082,Application_1965524505,New credit,2016-08-18T07:29:47.395000+00:00,2016-W33,2016-09-22T07:10:55.149000+00:00,839.6855,15,13
BPI Challenge 2017,19083,Application_1609045364,New credit,2016-08-18T07:33:16.795000+00:00,2016-W33,2016-09-06T15:58:10.665000+00:00,464.415,16,14
BPI Challenge 2017,19084,Application_2071342203,New credit,2016-08-18T07:45:11.370000+00:00,2016-W33,2016-09-19T06:00:11.019000+00:00,766.2499,11,11
BPI Challenge 2017,19085,Application_1861068199,New credit,2016-08-18T07:52:31.990000+00:00,2016-W33,2016-09-18T06:00:20.873000+00:00,742.1302,14,10
BPI Challenge 2017,19086,Application_997438094,New credit,2016-08-18T08:01:01.690000+00:00,2016-W33,2016-09-05T09:14:36.195000+00:00,433.2263,19,15
BPI Challenge 2017,19087,Application_1359603113,New credit,2016-08-18T08:03:44.790000+00:00,2016-W33,2016-08-30T07:29:36.144000+00:00,287.4309,19,13
BPI Challenge 2017,19088,Application_1170023988,New credit,2016-08-18T08:06:21.807000+00:00,2016-W33,2016-09-29T06:00:23.077000+00:00,1005.9004,10,10
BPI Challenge 2017,19089,Application_628923868,New credit,2016-08-18T08:13:54.160000+00:00,2016-W33,2016-09-22T05:52:55.369000+00:00,837.6503,14,14
BPI Challenge 2017,19090,Application_1509358938,New credit,2016-08-18T08:17:14.766000+00:00,2016-W33,2016-08-23T06:14:59.711000+00:00,117.9625,10,10
BPI Challenge 2017,19091,Application_1712011594,New credit,2016-08-18T08:24:03.638000+00:00,2016-W33,2016-09-19T06:00:22.205000+00:00,765.6052,10,10
